id,subject,subject_type,schooling_type,faculty_type,credit,year,class_code
9569,日本史特殊Ⅳ,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA009903
9570,新・古文書学,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA003402
9741,世界史概論,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA100301
9571,東洋史概説Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA001201
9742,東洋史概説Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA005703
9572,東洋史特殊,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA011401
9573,西洋史概説Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA001302
9574,西洋史概説Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA005801
12095,新・西洋史特殊Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA002302
9576,西洋史特殊Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA100202
9577,西洋史特殊Ⅲ,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA001401
12097,新・オリエント考古学,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA007603
9579,考古学,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA003602
9580,地理学Ⅰ（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA003502
9581,地理学Ⅱ（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA005902
9582,人文地理学（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2022,T0EA004803
9583,日本語学,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA100401
9584,国語学,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA003701
9585,国語学各論,文学部専門教育科目,テキスト科目,第3類,1,2022,T0EA002402
9586,新・国文学,文学部専門教育科目,テキスト科目,第3類,4,2022,T0EA002502
9587,国文学史,文学部専門教育科目,テキスト科目,第3類,3,2022,T0EA000101
9588,近代日本文学,文学部専門教育科目,テキスト科目,第3類,3,2022,T0EA001502
9589,国文学古典研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,1,2022,T0EA003802
9590,国文学古典研究Ⅱ－１,文学部専門教育科目,テキスト科目,第3類,1,2022,T0EA005001
9591,国文学古典研究Ⅱ－２,文学部専門教育科目,テキスト科目,第3類,1,2022,T0EA006101
9592,国文学古典研究Ⅲ,文学部専門教育科目,テキスト科目,第3類,1,2022,T0EA000202
9593,国文学古典研究Ⅳ,文学部専門教育科目,テキスト科目,第3類,1,2022,T0EA008201
9594,国語国文学古典研究Ⅴ,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA003902
9595,書道,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA007501
9596,中国文学史,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA002601
9597,漢文学Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA008601
9598,漢文学Ⅱ,文学部専門教育科目,テキスト科目,第3類,1,2022,T0EA001601
9599,漢文学Ⅲ,文学部専門教育科目,テキスト科目,第3類,1,2022,T0EA004001
9600,現代英語学,文学部専門教育科目,テキスト科目,第3類,3,2022,T0EA000303
9601,英語学概論,文学部専門教育科目,テキスト科目,第3類,3,2022,T0EA007902
9602,英語音声学,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA002702
9603,英語史,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA001701
9604,ACADEMIC WRITING Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA009102
9605,ACADEMIC WRITING Ⅱ,文学部専門教育科目,テキスト科目,第3類,4,2022,T0EA009301
9606,現代英文学,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA002802
9607,英文学特殊,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA008001
9608,中世英文学史,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA005101
9609,近世英文学史,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA006201
9610,イギリス文学研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA000403
9611,イギリス文学研究Ⅱ,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA005301
9612,イギリス文学研究Ⅲ,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA000501
9613,アメリカ文学,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA004104
9614,アメリカ文学研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA004201
9615,新・アメリカ文学研究Ⅱ,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA006302
9616,シェイクスピア研究,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA003001
9618,新・日米比較文化論（総論）,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA008803
9617,近代ドイツ小説,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA006401
9619,近代ドイツ演劇,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA004301
9620,フランス文学概説,文学部専門教育科目,テキスト科目,第3類,3,2022,T0EA012201
9621,フランス文学史Ⅰ,文学部専門教育科目,テキスト科目,第3類,4,2022,T0EA100101
9622,フランス文学史Ⅱ,文学部専門教育科目,テキスト科目,第3類,4,2022,T0EA100001
9743,ロシア文学,文学部専門教育科目,テキスト科目,第3類,2,2022,T0EA006604
9623,ラテン文学,文学部専門教育科目,テキスト科目,第3類,1,2022,T0EA006701
9624,経済原論（ミクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB008001
9625,経済原論（マクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB008101
12166,マクロ経済学中級,経済学部専門教育科目,テキスト科目,,4,2022,T0EB100601
9627,国民所得論,経済学部専門教育科目,テキスト科目,,2,2022,T0EB002202
9629,情報とインセンティブの経済学,経済学部専門教育科目,テキスト科目,,4,2022,T0EB100501
9628,計量経済学,経済学部専門教育科目,テキスト科目,,2,2022,T0EB006702
9630,経済史,経済学部専門教育科目,テキスト科目,,4,2022,T0EB001603
9631,日本経済史,経済学部専門教育科目,テキスト科目,,2,2022,T0EB004103
9632,世界経済史,経済学部専門教育科目,テキスト科目,,4,2022,T0EB100201
9633,社会思想史,経済学部専門教育科目,テキスト科目,,4,2022,T0EB100101
9634,経済政策学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB002902
9635,財政論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB001102
9636,金融論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB003603
9637,社会政策（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB001402
9639,社会保障論（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2022,T0EB100401
9638,国際貿易論,経済学部専門教育科目,テキスト科目,,4,2022,T0EB001303
9642,人文地理学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB100301
9640,地理学Ⅰ（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB004402
9641,地理学Ⅱ（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB004502
9643,都市社会学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB007002
9644,経営学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2022,T0EB003703
9645,経営分析論,経済学部専門教育科目,テキスト科目,,2,2022,T0EB000501
9646,経営数学,経済学部専門教育科目,テキスト科目,,2,2022,T0EB003801
9647,商業学,経済学部専門教育科目,テキスト科目,,2,2022,T0EB002602
9648,新・保険学,経済学部専門教育科目,テキスト科目,,3,2022,T0EB000203
9649,会計学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2022,T0EB003503
9650,簿記論,経済学部専門教育科目,テキスト科目,,2,2022,T0EB000401
9651,原価計算,経済学部専門教育科目,テキスト科目,,2,2022,T0EB002003
9652,会計監査,経済学部専門教育科目,テキスト科目,,2,2022,T0EB004202
9657,新・法学概論(E),経済学部専門教育科目,テキスト科目,,2,2022,T0EB100002
9653,憲法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB000603
9654,民法,経済学部専門教育科目,テキスト科目,,4,2022,T0EB002802
9655,労働法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB000802
12027,新・経済法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022,T0EB002105
9656,会社法（Ｅ）,経済学部専門教育科目,テキスト科目,,4,2022,T0EB000704
9658,憲法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC001603
9659,民法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022,T0EC002304
9660,新・刑法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022,T0EC000804
9661,法哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC000902
9662,日本法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC100501
9663,西洋法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC100601
9664,国際法Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC006203
9665,国際法Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC006703
9666,行政法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC003703
9667,物権法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022,T0EC003804
9668,債権総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022,T0EC000103
9669,債権各論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022,T0EC002404
9670,親族法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2022,T0EC001703
12168,新・相続法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2022,T0EC000204
9672,会社法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC000305
9673,商法総則・商行為法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC011202
9674,新・保険法・海商法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022,T0EC011302
9675,手形法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC002602
9676,刑事政策学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC005903
9677,刑法各論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC003904
9678,新・民事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC002704
9679,破産法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC003604
9680,新・刑事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC004005
9681,国際私法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC000403
9682,労働法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC000502
12029,新・経済法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC002005
9683,英米法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC001901
9684,政治学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,6,2022,T0EC002101
9685,政治哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC002802
9686,日本政治史,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC001101
9687,ヨーロッパ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,1,2022,T0EC000701
9688,アメリカ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC008102
9689,ロシアの政治,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC009601
9690,現代中国論,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC008802
9691,日本外交史Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC004201
9692,日本外交史Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC005302
9693,西洋外交史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC001201
9694,政治思想史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC100001
9695,ヨーロッパ中世政治思想,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC006601
9696,コミュニケーション論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022,T0EC003003
9699,経済原論（ミクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC004901
9700,経済原論（マクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC005001
9701,財政論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC004402
9702,金融論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC004703
9703,経済政策学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC004602
9704,社会政策（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC001502
9698,社会保障論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022,T0EC100401
9697,都市社会学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC012802
9707,人文地理学（J）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC100101
9708,地理学Ⅰ（J）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC100201
9709,地理学Ⅱ（J）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022,T0EC100301
9705,経営学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022,T0EC004803
9706,会計学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022,T0EC003503
12162,新・教育基礎論,教職科目,テキスト科目,教職,2,2022,T0F0001004
9711,新・青年の心理,教職科目,テキスト科目,教職,1,2022,T0F0000605
9712,学校カリキュラム論,教職科目,テキスト科目,教職,2,2022,T0F0003203
9713,国語科教育法,教職科目,テキスト科目,教職,3,2022,T0F0000102
9714,国語科教育法Ⅰ,教職科目,テキスト科目,教職,2,2022,T0F0004801
9715,国語科教育法特殊Ⅰ,教職科目,テキスト科目,教職,2,2022,T0F0004901
9716,社会科・地理歴史科教育法,教職科目,テキスト科目,教職,3,2022,T0F0002802
9718,社会科・地理歴史科教育法特論Ⅱ,教職科目,テキスト科目,教職,2,2022,T0F0002902
9719,社会科・公民科教育法,教職科目,テキスト科目,教職,3,2022,T0F0003002
9721,社会科・公民科教育法特論Ⅱ,教職科目,テキスト科目,教職,2,2022,T0F0003102
9717,社会科・地理歴史科教育法Ⅰ,教職科目,テキスト科目,教職,2,2022,T0F0005001
9720,社会科・公民科教育法Ⅰ,教職科目,テキスト科目,教職,2,2022,T0F0005101
9722,英語科教育法,教職科目,テキスト科目,教職,3,2022,T0F0000303
9723,英語科教育法Ⅰ,教職科目,テキスト科目,教職,2,2022,T0F0005201
9724,英語科教育法特殊Ⅰ,教職科目,テキスト科目,教職,2,2022,T0F0005301
9725,道徳教育論,教職科目,テキスト科目,教職,2,2022,T0F0003302
9726,新・特別活動論,教職科目,テキスト科目,教職,2,2022,T0F0004502
9727,特別支援教育論,教職科目,テキスト科目,教職,2,2022,T0F0005501
9728,生活指導論,教職科目,テキスト科目,教職,2,2022,T0F0003503
9729,生徒指導論（進路指導を含む）,教職科目,テキスト科目,教職,2,2022,T0F0005701
9730,教育臨床論,教職科目,テキスト科目,教職,2,2022,T0F0004702
12026,新・教育相談論,教職科目,テキスト科目,教職,2,2022,T0F0005402
12023,総合的な探究・学習論,教職科目,テキスト科目,教職,1,2022,T0F0005801
