id,subject,subject_type,schooling_type,faculty_type,credit,year
3729,地理学Ⅰ（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2020
3730,地理学Ⅱ（地誌学）（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2020
3731,新・人文地理学（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2020
3711,史学概論,文学部専門教育科目,テキスト科目,第2類,2,2020
3712,日本史概論,文学部専門教育科目,テキスト科目,第2類,2,2020
3713,新・日本史概説Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2020
3714,日本史特殊Ⅰ―法と政治の日本古代史―,文学部専門教育科目,テキスト科目,第2類,2,2020
3732,日本語学,文学部専門教育科目,テキスト科目,第3類,2,2020
3733,国語学,文学部専門教育科目,テキスト科目,第3類,2,2020
3734,国語学各論―さまざまな辞書たち―,文学部専門教育科目,テキスト科目,第3類,1,2020
3735,国文学,文学部専門教育科目,テキスト科目,第3類,4,2020
5277,国文学史,文学部専門教育科目,テキスト科目,第3類,3,2020
3736,新・近代日本文学,文学部専門教育科目,テキスト科目,第3類,3,2020
3737,国文学古典研究Ⅰ―御伽草子の世界―,文学部専門教育科目,テキスト科目,第3類,1,2020
3738,国文学古典研究Ⅱ－１―近世前記小説の展開―,文学部専門教育科目,テキスト科目,第3類,1,2020
3739,国文学古典研究Ⅱ－２―近世後期小説の展開―,文学部専門教育科目,テキスト科目,第3類,1,2020
3740,国文学古典研究Ⅲ―源氏物語と平安時代文学―,文学部専門教育科目,テキスト科目,第3類,1,2020
3741,国文学古典研究Ⅳ―平安和歌研究―,文学部専門教育科目,テキスト科目,第3類,1,2020
3742,国語国文学古典研究Ⅴ―中世和歌研究―,文学部専門教育科目,テキスト科目,第3類,2,2020
3743,書道,文学部専門教育科目,テキスト科目,第3類,2,2020
3744,中国文学史,文学部専門教育科目,テキスト科目,第3類,2,2020
3745,漢文学Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2020
3746,漢文学Ⅱ―論語―,文学部専門教育科目,テキスト科目,第3類,1,2020
3747,漢文学Ⅲ―孟子―,文学部専門教育科目,テキスト科目,第3類,1,2020
3748,現代英語学,文学部専門教育科目,テキスト科目,第3類,3,2020
3749,英語学概論,文学部専門教育科目,テキスト科目,第3類,3,2020
3750,英語音声学,文学部専門教育科目,テキスト科目,第3類,2,2020
3751,英語史,文学部専門教育科目,テキスト科目,第3類,2,2020
3752,ACADEMIC WRITING Ⅰ―英語論文作成法―,文学部専門教育科目,テキスト科目,第3類,2,2020
3753,ACADEMIC WRITING Ⅱ―英米文学・文化研究における英語論文作成法―,文学部専門教育科目,テキスト科目,第3類,4,2020
3754,現代英文学,文学部専門教育科目,テキスト科目,第3類,2,2020
3755,英文学特殊,文学部専門教育科目,テキスト科目,第3類,2,2020
3756,中世英文学史,文学部専門教育科目,テキスト科目,第3類,2,2020
3757,近世英文学史,文学部専門教育科目,テキスト科目,第3類,2,2020
3758,イギリス文学研究Ⅰ―散文―,文学部専門教育科目,テキスト科目,第3類,2,2020
3759,イギリス文学研究Ⅱ―詩―,文学部専門教育科目,テキスト科目,第3類,2,2020
3760,イギリス文学研究Ⅲ―演劇―,文学部専門教育科目,テキスト科目,第3類,2,2020
3761,アメリカ文学,文学部専門教育科目,テキスト科目,第3類,2,2020
3762,アメリカ文学研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2020
3763,アメリカ文学研究Ⅱ,文学部専門教育科目,テキスト科目,第3類,2,2020
3764,シェイクスピア研究,文学部専門教育科目,テキスト科目,第3類,2,2020
3765,日米比較文化論（総論）,文学部専門教育科目,テキスト科目,第3類,2,2020
3766,近代ドイツ小説,文学部専門教育科目,テキスト科目,第3類,2,2020
3767,近代ドイツ演劇,文学部専門教育科目,テキスト科目,第3類,2,2020
3768,フランス文学概説,文学部専門教育科目,テキスト科目,第3類,3,2020
3769,フランス文学史Ⅰ,文学部専門教育科目,テキスト科目,第3類,4,2020
3770,フランス文学史Ⅱ,文学部専門教育科目,テキスト科目,第3類,4,2020
3771,ロシア文学,文学部専門教育科目,テキスト科目,第3類,2,2020
3772,ラテン文学,文学部専門教育科目,テキスト科目,第3類,1,2020
3773,経済原論（ミクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3774,経済原論（マクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
5281,経済変動論,経済学部専門教育科目,テキスト科目,,2,2020
3775,国民所得論,経済学部専門教育科目,テキスト科目,,2,2020
3776,計量経済学,経済学部専門教育科目,テキスト科目,,2,2020
3777,経済史,経済学部専門教育科目,テキスト科目,,4,2020
3778,日本経済史,経済学部専門教育科目,テキスト科目,,2,2020
3779,世界経済史,経済学部専門教育科目,テキスト科目,,4,2020
3780,社会思想史,経済学部専門教育科目,テキスト科目,,4,2020
3781,経済政策学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3782,財政論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3783,金融論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3784,社会政策（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3785,国際貿易論,経済学部専門教育科目,テキスト科目,,4,2020
3786,社会保障論（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2020
3787,地理学Ⅰ（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3788,地理学Ⅱ（地誌学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3789,人文地理学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3790,都市社会学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3791,経営学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2020
3792,経営分析論,経済学部専門教育科目,テキスト科目,,2,2020
3793,経営数学,経済学部専門教育科目,テキスト科目,,2,2020
3794,商業学,経済学部専門教育科目,テキスト科目,,2,2020
3795,保険学,経済学部専門教育科目,テキスト科目,,3,2020
3796,会計学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2020
3797,簿記論,経済学部専門教育科目,テキスト科目,,2,2020
3798,原価計算,経済学部専門教育科目,テキスト科目,,2,2020
3799,会計監査,経済学部専門教育科目,テキスト科目,,2,2020
3800,法学概論(E),経済学部専門教育科目,テキスト科目,,2,2020
3801,憲法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3802,民法,経済学部専門教育科目,テキスト科目,,4,2020
3803,労働法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3804,経済法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2020
3805,新・会社法（Ｅ）,経済学部専門教育科目,テキスト科目,,4,2020
3806,憲法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3807,民法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2020
3808,刑法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2020
3809,法哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
6006,日本法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
6007,西洋法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3810,国際法Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3811,国際法Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3812,行政法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3813,物権法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2020
3814,新・債権総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2020
3815,新・債権各論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2020
3816,親族法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2020
3817,新・相続法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2020
3818,新・会社法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3819,新・商法総則・商行為法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3820,保険法・海商法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2020
3821,手形法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3822,刑事政策学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3823,刑法各論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3824,民事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3825,破産法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3826,刑事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3827,新・国際私法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3828,労働法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3829,経済法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3830,英米法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3831,政治学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,6,2020
3832,政治哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3833,日本政治史Ⅰ─古代─,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3834,日本政治史Ⅱ─中世─,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3835,日本政治史,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3836,ヨーロッパ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,1,2020
3837,アメリカ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3838,ロシアの政治,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3839,現代中国論,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3840,日本外交史Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3841,新・日本外交史Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3842,西洋外交史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3843,政治思想史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3844,ヨーロッパ中世政治思想,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3845,コミュニケーション論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2020
3846,都市社会学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3847,社会保障論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2020
3848,経済原論（ミクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3849,経済原論（マクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3850,財政論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3851,金融論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3852,経済政策学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3853,社会政策（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3854,経営学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2020
3855,会計学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2020
3856,人文地理学（J）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3857,地理学Ⅰ（J）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3858,地理学Ⅱ（地誌学）（J）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2020
3859,教育基礎論,教職科目,テキスト科目,,2,2020
3860,青年の心理,教職科目,テキスト科目,,1,2020
3861,新・学校カリキュラム論,教職科目,テキスト科目,,2,2020
3862,国語科教育法,教職科目,テキスト科目,,3,2020
3863,国語科教育法Ⅰ,教職科目,テキスト科目,,2,2020
3864,国語科教育法特殊Ⅰ,教職科目,テキスト科目,,2,2020
3865,新・社会科・地理歴史科教育法,教職科目,テキスト科目,,3,2020
3866,社会科・地理歴史科教育法Ⅰ,教職科目,テキスト科目,,2,2020
3867,新・社会科・地理歴史科教育法特論Ⅱ,教職科目,テキスト科目,,2,2020
3868,新・社会科・公民科教育法,教職科目,テキスト科目,,3,2020
3869,社会科・公民科教育法Ⅰ,教職科目,テキスト科目,,2,2020
3870,新・社会科・公民科教育法特論Ⅱ,教職科目,テキスト科目,,2,2020
3871,英語科教育法,教職科目,テキスト科目,,3,2020
3872,英語科教育法Ⅰ,教職科目,テキスト科目,,2,2020
3873,英語科教育法特殊Ⅰ,教職科目,テキスト科目,,2,2020
3874,新・道徳教育論,教職科目,テキスト科目,,2,2020
3875,特別活動論,教職科目,テキスト科目,,2,2020
3876,特別支援教育論,教職科目,テキスト科目,,2,2020
3877,生活指導論,教職科目,テキスト科目,,2,2020
3878,生徒指導論（進路指導を含む）,教職科目,テキスト科目,,2,2020
3879,教育臨床論,教職科目,テキスト科目,,2,2020
3880,教育相談論,教職科目,テキスト科目,,1,2020
3881,「総合的な学習の時間」教育法,教職科目,テキスト科目,,1,2020
6186,政治学,総合教育科目,春期メディア授業,3分野科目/社会科学分野,2,2020
6187,統計学,総合教育科目,春期メディア授業,3分野科目/自然科学分野,2,2020
2249,倫理学特殊,文学部専門教育科目,春期メディア授業,第1類,2,2020
2250,英語史,文学部専門教育科目,春期メディア授業,第3類,2,2020
2251,西洋史概説,文学部専門教育科目,春期メディア授業,第2類,2,2020
7271,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第3類,2,2020
7272,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第2類,2,2020
7273,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第1類,2,2020
7262,哲学特殊,文学部専門教育科目,春期メディア授業,第1類,2,2020
7267,社会学特殊,文学部専門教育科目,春期メディア授業,第1類,2,2020
7264,社会学特殊,文学部専門教育科目,春期メディア授業,第1類,2,2020
7269,法哲学,文学部専門教育科目,春期メディア授業,第1類,2,2020
7253,倫理学特殊,経済学部専門教育科目,春期メディア授業,,2,2020
7254,西洋史概説,経済学部専門教育科目,春期メディア授業,,2,2020
2257,経済学史,経済学部専門教育科目,春期メディア授業,,2,2020
2258,近代日本と福澤諭吉,経済学部専門教育科目,春期メディア授業,,2,2020
2259,ゲーム理論,経済学部専門教育科目,春期メディア授業,,2,2020
2260,マルクス経済学,経済学部専門教育科目,春期メディア授業,,2,2020
7265,日本政治論,経済学部専門教育科目,春期メディア授業,,2,2020
7257,刑法,経済学部専門教育科目,春期メディア授業,,2,2020
7263,社会学特殊,経済学部専門教育科目,春期メディア授業,,2,2020
7270,法哲学,経済学部専門教育科目,春期メディア授業,,2,2020
6122,国際法,経済学部専門教育科目,春期メディア授業,,2,2020
7255,経済学史,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2020
7258,近代日本と福澤諭吉,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2020
7259,ゲーム理論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2020
6107,マルクス経済学,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2020
2261,日本政治論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2020
2262,刑法,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2020
2263,社会学特殊,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2020
2264,法哲学,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2020
6195,国際法,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2020
2247,政治学,総合教育科目,秋期メディア授業,3分野科目/社会科学分野,2,2020
2245,哲学,総合教育科目,秋期メディア授業,3分野科目/人文科学分野,2,2020
2248,統計学,総合教育科目,秋期メディア授業,3分野科目/自然科学分野,2,2020
2254,イギリス文学,文学部専門教育科目,秋期メディア授業,第3類,2,2020
2252,社会学特殊,文学部専門教育科目,秋期メディア授業,第1類,2,2020
7268,社会学特殊,文学部専門教育科目,秋期メディア授業,第1類,2,2020
2253,図書館・情報学,文学部専門教育科目,秋期メディア授業,第1類,2,2020
7261,哲学特殊,文学部専門教育科目,秋期メディア授業,第1類,2,2020
6191,哲学特殊,文学部専門教育科目,秋期メディア授業,第1類,2,2020
6190,ゲーム理論,経済学部専門教育科目,秋期メディア授業,,2,2020
2255,経済原論,経済学部専門教育科目,秋期メディア授業,,2,2020
6121,国際法,経済学部専門教育科目,秋期メディア授業,,2,2020
6132,社会学特殊,経済学部専門教育科目,秋期メディア授業,,2,2020
6134,図書館・情報学,経済学部専門教育科目,秋期メディア授業,,2,2020
6118,政治思想論,経済学部専門教育科目,秋期メディア授業,,2,2020
7266,日本政治論,経済学部専門教育科目,秋期メディア授業,,2,2020
7260,ゲーム理論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2020
7256,経済原論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2020
2265,国際法,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2020
6078,社会学特殊,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2020
6079,図書館・情報学,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2020
2266,政治思想論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2020
6192,日本政治論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2020
2239,放送英語（リーディング）20,総合教育科目,放送授業,外国語科目/英語,1,2020
2240,放送英語（ライティング）20,総合教育科目,放送授業,外国語科目/英語,1,2020
2241,放送ドイツ語（初級前期）20,総合教育科目,放送授業,外国語科目/ドイツ語,1,2020
2242,放送ドイツ語（初級後期）20,総合教育科目,放送授業,外国語科目/ドイツ語,1,2020
2243,放送フランス語（初級前期）20,総合教育科目,放送授業,外国語科目/フランス語,1,2020
2244,放送フランス語（初級後期）20,総合教育科目,放送授業,外国語科目/フランス語,1,2020
