id,subject,subject_type,schooling_type,faculty_type,credit,year
16315,ロシア文学,文学部専門教育科目,テキスト科目,第3類,2,2024
16316,新・ラテン文学,文学部専門教育科目,テキスト科目,第3類,2,2024
16317,経済原論（ミクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16318,経済原論（マクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16319,マクロ経済学中級,経済学部専門教育科目,テキスト科目,,4,2024
16320,国民所得論,経済学部専門教育科目,テキスト科目,,2,2024
16321,情報とインセンティブの経済学,経済学部専門教育科目,テキスト科目,,4,2024
16323,ゲーム理論,経済学部専門教育科目,テキスト科目,,3,2024
16322,計量経済学,経済学部専門教育科目,テキスト科目,,2,2024
16324,経済史,経済学部専門教育科目,テキスト科目,,4,2024
16325,日本経済史,経済学部専門教育科目,テキスト科目,,2,2024
16326,世界経済史,経済学部専門教育科目,テキスト科目,,4,2024
16327,社会思想史,経済学部専門教育科目,テキスト科目,,4,2024
16328,経済政策学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16329,財政論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16330,金融論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16331,社会政策（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16332,社会保障論（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2024
16333,新・国際貿易論,経済学部専門教育科目,テキスト科目,,4,2024
16334,人文地理学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16335,地理学Ⅰ（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16336,地理学Ⅱ（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16337,都市社会学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16338,経営学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2024
16339,経営分析論,経済学部専門教育科目,テキスト科目,,2,2024
16340,経営数学,経済学部専門教育科目,テキスト科目,,2,2024
16341,商業学,経済学部専門教育科目,テキスト科目,,2,2024
16342,保険学,経済学部専門教育科目,テキスト科目,,3,2024
16343,会計学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2024
16344,新・簿記論,経済学部専門教育科目,テキスト科目,,2,2024
16345,新・原価計算,経済学部専門教育科目,テキスト科目,,2,2024
16346,会計監査,経済学部専門教育科目,テキスト科目,,2,2024
16347,法学概論（E),経済学部専門教育科目,テキスト科目,,2,2024
16348,憲法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16349,民法,経済学部専門教育科目,テキスト科目,,4,2024
16350,労働法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16351,経済法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2024
16352,会社法（Ｅ）,経済学部専門教育科目,テキスト科目,,4,2024
16353,憲法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16354,民法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2024
16355,刑法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2024
16356,法哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16357,日本法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16358,西洋法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16359,新・国際法Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16360,新・国際法Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16361,行政法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16362,物権法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2024
16363,債権総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2024
16364,債権各論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2024
16365,親族法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2024
16366,相続法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2024
16367,会社法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16368,商法総則・商行為法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16369,保険法・海商法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2024
16370,新・手形法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16371,刑事政策学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16372,刑法各論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16375,民事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16374,倒産法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16373,刑事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16376,国際私法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16377,労働法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16378,経済法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16379,英米法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16380,政治学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,6,2024
16381,政治哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16382,日本政治史,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16383,ヨーロッパ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,1,2024
16384,新・アメリカ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16385,ロシアの政治,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16386,現代中国論,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16387,日本外交史Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16388,日本外交史Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16389,西洋外交史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16390,政治思想史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16391,ヨーロッパ中世政治思想,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16392,コミュニケーション論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2024
16397,経済原論（ミクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16398,経済原論（マクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16399,財政論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16400,金融論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16401,経済政策学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16402,社会政策（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16405,社会保障論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2024
16393,都市社会学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16394,人文地理学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16395,地理学Ⅰ（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16396,地理学Ⅱ（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2024
16403,経営学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2024
16404,会計学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2024
16406,教育基礎論,教職科目,テキスト科目,,2,2024
16414,青年の心理,教職科目,テキスト科目,,1,2024
16409,学校カリキュラム論,教職科目,テキスト科目,,2,2024
16420,国語科教育法,教職科目,テキスト科目,,3,2024
16418,国語科教育法Ⅰ,教職科目,テキスト科目,,2,2024
16419,国語科教育法特殊Ⅰ,教職科目,テキスト科目,,2,2024
16423,社会科・地理歴史科教育法,教職科目,テキスト科目,,3,2024
16421,社会科・地理歴史科教育法Ⅰ,教職科目,テキスト科目,,2,2024
16424,社会科・地理歴史科教育法特論Ⅱ,教職科目,テキスト科目,,2,2024
16425,社会科・公民科教育法,教職科目,テキスト科目,,3,2024
16422,社会科・公民科教育法Ⅰ,教職科目,テキスト科目,,2,2024
16426,社会科・公民科教育法特論Ⅱ,教職科目,テキスト科目,,2,2024
16429,英語科教育法,教職科目,テキスト科目,,3,2024
16427,英語科教育法Ⅰ,教職科目,テキスト科目,,2,2024
16428,英語科教育法特殊Ⅰ,教職科目,テキスト科目,,2,2024
16410,新・道徳教育論,教職科目,テキスト科目,,2,2024
16412,特別活動論,教職科目,テキスト科目,,2,2024
16408,特別支援教育論,教職科目,テキスト科目,,2,2024
16415,生活指導論,教職科目,テキスト科目,,2,2024
16413,生徒指導論（進路指導を含む）,教職科目,テキスト科目,,2,2024
16416,教育臨床論,教職科目,テキスト科目,,2,2024
16417,教育相談論,教職科目,テキスト科目,,2,2024
16411,総合的な探究・学習論,教職科目,テキスト科目,,1,2024
16407,現代教師論,教職科目,テキスト科目,,2,2024
16164,法学（憲法を含む）,総合教育科目,春期メディア授業,3分野科目/社会科学分野,2,2024
16165,統計学,総合教育科目,春期メディア授業,3分野科目/自然科学分野,2,2024
16166,メディア英語（リーディング）,総合教育科目,春期メディア授業,外国語科目/英語,1,2024
16168,メディア英語（ライティング）,総合教育科目,春期メディア授業,外国語科目/英語,1,2024
16170,メディアドイツ語（初級前期）,総合教育科目,春期メディア授業,外国語科目/ドイツ語,1,2024
16172,メディアドイツ語（初級後期）,総合教育科目,春期メディア授業,外国語科目/ドイツ語,1,2024
16174,メディアフランス語（初級前期）,総合教育科目,春期メディア授業,外国語科目/フランス語,1,2024
16176,メディアフランス語（初級後期）,総合教育科目,春期メディア授業,外国語科目/フランス語,1,2024
16178,倫理学特殊,文学部専門教育科目,春期メディア授業,第1類,2,2024
16179,社会学特殊（岡原）,文学部専門教育科目,春期メディア授業,第1類,2,2024
16180,西洋史概説,文学部専門教育科目,春期メディア授業,第2類,2,2024
16181,中国文学,文学部専門教育科目,春期メディア授業,第3類,2,2024
16182,英語史,文学部専門教育科目,春期メディア授業,第3類,2,2024
17813,哲学特殊,文学部専門教育科目,春期メディア授業,第1類,2,2024
17927,法哲学,文学部専門教育科目,春期メディア授業,第1類,2,2024
17815,社会学特殊（竹ノ下）,文学部専門教育科目,春期メディア授業,第1類,2,2024
17821,哲学特殊,文学部専門教育科目,春期メディア授業,第1類,2,2024
17825,東洋史特殊,文学部専門教育科目,春期メディア授業,第2類,2,2024
17826,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第1類,2,2024
17827,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第2類,2,2024
17828,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第3類,2,2024
16185,近代日本と福澤諭吉,経済学部専門教育科目,春期メディア授業,,2,2024
16188,ゲーム理論,経済学部専門教育科目,春期メディア授業,,2,2024
16189,マルクス経済学,経済学部専門教育科目,春期メディア授業,,2,2024
16186,日本経済論,経済学部専門教育科目,春期メディア授業,,2,2024
17806,倫理学特殊,経済学部専門教育科目,春期メディア授業,,2,2024
17808,社会学特殊（岡原）,経済学部専門教育科目,春期メディア授業,,2,2024
17928,法哲学,経済学部専門教育科目,春期メディア授業,,2,2024
17816,社会学特殊（竹ノ下）,経済学部専門教育科目,春期メディア授業,,2,2024
17822,政治思想論,経済学部専門教育科目,春期メディア授業,,2,2024
16192,法哲学,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2024
16193,国際法,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2024
16190,社会学特殊（竹ノ下）,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2024
16196,政治思想論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2024
16198,地域研究（現代中東論）,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2024
17810,西洋史概説,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2024
17829,近代日本と福澤諭吉,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2024
17814,ゲーム理論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2024
17811,日本経済論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2024
16163,哲学,総合教育科目,秋期メディア授業,3分野科目/人文科学分野,2,2024
17805,統計学,総合教育科目,秋期メディア授業,3分野科目/自然科学分野,2,2024
16167,メディア英語（リーディング）,総合教育科目,秋期メディア授業,外国語科目/英語,1,2024
16169,メディア英語（ライティング）,総合教育科目,秋期メディア授業,外国語科目/英語,1,2024
16171,メディアドイツ語（初級前期）,総合教育科目,秋期メディア授業,外国語科目/ドイツ語,1,2024
16173,メディアドイツ語（初級後期）,総合教育科目,秋期メディア授業,外国語科目/ドイツ語,1,2024
16175,メディアフランス語（初級前期）,総合教育科目,秋期メディア授業,外国語科目/フランス語,1,2024
16177,メディアフランス語（初級後期）,総合教育科目,秋期メディア授業,外国語科目/フランス語,1,2024
17807,社会学特殊（岡原）,文学部専門教育科目,秋期メディア授業,第1類,2,2024
16183,シェイクスピア研究,文学部専門教育科目,秋期メディア授業,第3類,2,2024
16184,フランス文学,文学部専門教育科目,秋期メディア授業,第3類,2,2024
17823,哲学特殊,文学部専門教育科目,秋期メディア授業,第1類,2,2024
17818,マス・コミュニケーション論,文学部専門教育科目,秋期メディア授業,第1類,2,2024
17819,西洋史特殊,文学部専門教育科目,秋期メディア授業,第2類,2,2024
16187,経済原論,経済学部専門教育科目,秋期メディア授業,,2,2024
17809,社会学特殊（岡原）,経済学部専門教育科目,秋期メディア授業,,2,2024
17824,政治思想論,経済学部専門教育科目,秋期メディア授業,,2,2024
16191,刑法,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2024
17817,国際法,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2024
16197,民事訴訟法,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2024
17820,政治思想論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2024
16194,マス・コミュニケーション論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2024
16195,地域研究（ロシアの政治）,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2024
17812,経済原論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2024
