id,subject,subject_type,schooling_type,faculty_type,credit,year
9548,論理学（Ｌ）,文学部専門教育科目,テキスト科目,第1類,2,2022
9549,科学哲学,文学部専門教育科目,テキスト科目,第1類,4,2022
9550,倫理学,文学部専門教育科目,テキスト科目,第1類,2,2022
9551,現代倫理学の諸問題,文学部専門教育科目,テキスト科目,第1類,4,2022
9552,日本美術史Ⅰ,文学部専門教育科目,テキスト科目,第1類,2,2022
9553,新新・社会学史Ⅱ,文学部専門教育科目,テキスト科目,第1類,2,2022
9565,社会調査,文学部専門教育科目,テキスト科目,第1類,2,2022
9554,社会心理学,文学部専門教育科目,テキスト科目,第1類,2,2022
9555,都市社会学（Ｌ）,文学部専門教育科目,テキスト科目,第1類,2,2022
12088,心理学A,文学部専門教育科目,テキスト科目,第1類,2,2022
12089,心理学B,文学部専門教育科目,テキスト科目,第1類,2,2022
9558,教育学,文学部専門教育科目,テキスト科目,第1類,3,2022
9559,教育心理学,文学部専門教育科目,テキスト科目,第1類,2,2022
9560,教育史,文学部専門教育科目,テキスト科目,第1類,4,2022
9561,教育思想史,文学部専門教育科目,テキスト科目,第1類,4,2022
9562,教育社会学,文学部専門教育科目,テキスト科目,第1類,2,2022
9563,心理・教育統計学,文学部専門教育科目,テキスト科目,第1類,3,2022
9564,新・法学概論(L),文学部専門教育科目,テキスト科目,第1類,2,2022
9566,史学概論,文学部専門教育科目,テキスト科目,第2類,2,2022
9748,日本史概論,文学部専門教育科目,テキスト科目,第2類,2,2022
9740,日本史概説Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2022
9567,日本史特殊Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2022
9568,日本史特殊Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2022
9569,日本史特殊Ⅳ,文学部専門教育科目,テキスト科目,第2類,2,2022
9570,新・古文書学,文学部専門教育科目,テキスト科目,第2類,2,2022
9741,世界史概論,文学部専門教育科目,テキスト科目,第2類,2,2022
9571,東洋史概説Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2022
9742,東洋史概説Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2022
9572,東洋史特殊,文学部専門教育科目,テキスト科目,第2類,2,2022
9573,西洋史概説Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2022
9574,西洋史概説Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2022
12095,新・西洋史特殊Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2022
9576,西洋史特殊Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2022
9577,西洋史特殊Ⅲ,文学部専門教育科目,テキスト科目,第2類,2,2022
12097,新・オリエント考古学,文学部専門教育科目,テキスト科目,第2類,2,2022
9579,考古学,文学部専門教育科目,テキスト科目,第2類,2,2022
9580,地理学Ⅰ（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2022
9581,地理学Ⅱ（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2022
9582,人文地理学（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2022
9583,日本語学,文学部専門教育科目,テキスト科目,第3類,2,2022
9584,国語学,文学部専門教育科目,テキスト科目,第3類,2,2022
9585,国語学各論,文学部専門教育科目,テキスト科目,第3類,1,2022
9586,新・国文学,文学部専門教育科目,テキスト科目,第3類,4,2022
9587,国文学史,文学部専門教育科目,テキスト科目,第3類,3,2022
9588,近代日本文学,文学部専門教育科目,テキスト科目,第3類,3,2022
9589,国文学古典研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,1,2022
9590,国文学古典研究Ⅱ－１,文学部専門教育科目,テキスト科目,第3類,1,2022
9591,国文学古典研究Ⅱ－２,文学部専門教育科目,テキスト科目,第3類,1,2022
9592,国文学古典研究Ⅲ,文学部専門教育科目,テキスト科目,第3類,1,2022
9593,国文学古典研究Ⅳ,文学部専門教育科目,テキスト科目,第3類,1,2022
9594,国語国文学古典研究Ⅴ,文学部専門教育科目,テキスト科目,第3類,2,2022
9595,書道,文学部専門教育科目,テキスト科目,第3類,2,2022
9596,中国文学史,文学部専門教育科目,テキスト科目,第3類,2,2022
9597,漢文学Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2022
9598,漢文学Ⅱ,文学部専門教育科目,テキスト科目,第3類,1,2022
9599,漢文学Ⅲ,文学部専門教育科目,テキスト科目,第3類,1,2022
9600,現代英語学,文学部専門教育科目,テキスト科目,第3類,3,2022
9601,英語学概論,文学部専門教育科目,テキスト科目,第3類,3,2022
9602,英語音声学,文学部専門教育科目,テキスト科目,第3類,2,2022
9603,英語史,文学部専門教育科目,テキスト科目,第3類,2,2022
9604,ACADEMIC WRITING Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2022
9605,ACADEMIC WRITING Ⅱ,文学部専門教育科目,テキスト科目,第3類,4,2022
9606,現代英文学,文学部専門教育科目,テキスト科目,第3類,2,2022
9607,英文学特殊,文学部専門教育科目,テキスト科目,第3類,2,2022
9608,中世英文学史,文学部専門教育科目,テキスト科目,第3類,2,2022
9609,近世英文学史,文学部専門教育科目,テキスト科目,第3類,2,2022
9610,イギリス文学研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2022
9611,イギリス文学研究Ⅱ,文学部専門教育科目,テキスト科目,第3類,2,2022
9612,イギリス文学研究Ⅲ,文学部専門教育科目,テキスト科目,第3類,2,2022
9613,アメリカ文学,文学部専門教育科目,テキスト科目,第3類,2,2022
9614,アメリカ文学研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2022
9615,新・アメリカ文学研究Ⅱ,文学部専門教育科目,テキスト科目,第3類,2,2022
9616,シェイクスピア研究,文学部専門教育科目,テキスト科目,第3類,2,2022
9618,新・日米比較文化論（総論）,文学部専門教育科目,テキスト科目,第3類,2,2022
9617,近代ドイツ小説,文学部専門教育科目,テキスト科目,第3類,2,2022
9619,近代ドイツ演劇,文学部専門教育科目,テキスト科目,第3類,2,2022
9620,フランス文学概説,文学部専門教育科目,テキスト科目,第3類,3,2022
9621,フランス文学史Ⅰ,文学部専門教育科目,テキスト科目,第3類,4,2022
9622,フランス文学史Ⅱ,文学部専門教育科目,テキスト科目,第3類,4,2022
9743,ロシア文学,文学部専門教育科目,テキスト科目,第3類,2,2022
9623,ラテン文学,文学部専門教育科目,テキスト科目,第3類,1,2022
9624,経済原論（ミクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9625,経済原論（マクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
12166,マクロ経済学中級,経済学部専門教育科目,テキスト科目,,4,2022
9627,国民所得論,経済学部専門教育科目,テキスト科目,,2,2022
9629,情報とインセンティブの経済学,経済学部専門教育科目,テキスト科目,,4,2022
9628,計量経済学,経済学部専門教育科目,テキスト科目,,2,2022
9630,経済史,経済学部専門教育科目,テキスト科目,,4,2022
9631,日本経済史,経済学部専門教育科目,テキスト科目,,2,2022
9632,世界経済史,経済学部専門教育科目,テキスト科目,,4,2022
9633,社会思想史,経済学部専門教育科目,テキスト科目,,4,2022
9634,経済政策学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9635,財政論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9636,金融論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9637,社会政策（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9639,社会保障論（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2022
9638,国際貿易論,経済学部専門教育科目,テキスト科目,,4,2022
9642,人文地理学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9640,地理学Ⅰ（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9641,地理学Ⅱ（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9643,都市社会学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9644,経営学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2022
9645,経営分析論,経済学部専門教育科目,テキスト科目,,2,2022
9646,経営数学,経済学部専門教育科目,テキスト科目,,2,2022
9647,商業学,経済学部専門教育科目,テキスト科目,,2,2022
9648,新・保険学,経済学部専門教育科目,テキスト科目,,3,2022
9649,会計学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2022
9650,簿記論,経済学部専門教育科目,テキスト科目,,2,2022
9651,原価計算,経済学部専門教育科目,テキスト科目,,2,2022
9652,会計監査,経済学部専門教育科目,テキスト科目,,2,2022
9657,新・法学概論(E),経済学部専門教育科目,テキスト科目,,2,2022
9653,憲法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9654,民法,経済学部専門教育科目,テキスト科目,,4,2022
9655,労働法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
12027,新・経済法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2022
9656,会社法（Ｅ）,経済学部専門教育科目,テキスト科目,,4,2022
9658,憲法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9659,民法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022
9660,新・刑法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022
9661,法哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9662,日本法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9663,西洋法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9664,国際法Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9665,国際法Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9666,行政法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9667,物権法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022
9668,債権総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022
9669,債権各論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022
9670,親族法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2022
12168,新・相続法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2022
9672,会社法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9673,商法総則・商行為法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9674,新・保険法・海商法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022
9675,手形法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9676,刑事政策学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9677,刑法各論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9678,新・民事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9679,破産法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9680,新・刑事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9681,国際私法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9682,労働法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
12029,新・経済法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9683,英米法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9684,政治学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,6,2022
9685,政治哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9686,日本政治史,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9687,ヨーロッパ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,1,2022
9688,アメリカ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9689,ロシアの政治,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9690,現代中国論,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9691,日本外交史Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9692,日本外交史Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9693,西洋外交史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9694,政治思想史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9695,ヨーロッパ中世政治思想,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9696,コミュニケーション論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2022
9699,経済原論（ミクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9700,経済原論（マクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9701,財政論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9702,金融論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9703,経済政策学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9704,社会政策（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9698,社会保障論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022
9697,都市社会学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9707,人文地理学（J）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9708,地理学Ⅰ（J）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9709,地理学Ⅱ（J）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2022
9705,経営学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022
9706,会計学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2022
12162,新・教育基礎論,教職科目,テキスト科目,教職,2,2022
9711,新・青年の心理,教職科目,テキスト科目,教職,1,2022
9712,学校カリキュラム論,教職科目,テキスト科目,教職,2,2022
9713,国語科教育法,教職科目,テキスト科目,教職,3,2022
9714,国語科教育法Ⅰ,教職科目,テキスト科目,教職,2,2022
9715,国語科教育法特殊Ⅰ,教職科目,テキスト科目,教職,2,2022
9716,社会科・地理歴史科教育法,教職科目,テキスト科目,教職,3,2022
9718,社会科・地理歴史科教育法特論Ⅱ,教職科目,テキスト科目,教職,2,2022
9719,社会科・公民科教育法,教職科目,テキスト科目,教職,3,2022
9721,社会科・公民科教育法特論Ⅱ,教職科目,テキスト科目,教職,2,2022
9717,社会科・地理歴史科教育法Ⅰ,教職科目,テキスト科目,教職,2,2022
9720,社会科・公民科教育法Ⅰ,教職科目,テキスト科目,教職,2,2022
9722,英語科教育法,教職科目,テキスト科目,教職,3,2022
9723,英語科教育法Ⅰ,教職科目,テキスト科目,教職,2,2022
9724,英語科教育法特殊Ⅰ,教職科目,テキスト科目,教職,2,2022
9725,道徳教育論,教職科目,テキスト科目,教職,2,2022
9726,新・特別活動論,教職科目,テキスト科目,教職,2,2022
9727,特別支援教育論,教職科目,テキスト科目,教職,2,2022
9728,生活指導論,教職科目,テキスト科目,教職,2,2022
9729,生徒指導論（進路指導を含む）,教職科目,テキスト科目,教職,2,2022
9730,教育臨床論,教職科目,テキスト科目,教職,2,2022
12026,新・教育相談論,教職科目,テキスト科目,教職,2,2022
12023,総合的な探究・学習論,教職科目,テキスト科目,教職,1,2022
9761,政治学,総合教育科目,春期メディア授業,3分野科目/社会科学分野,2,2022
9763,統計学,総合教育科目,春期メディア授業,3分野科目/自然科学分野,2,2022
9765,倫理学特殊,文学部専門教育科目,春期メディア授業,第1類,2,2022
9768,社会学特殊（岡原）,文学部専門教育科目,春期メディア授業,第1類,2,2022
9767,西洋史概説,文学部専門教育科目,春期メディア授業,第2類,2,2022
9772,中国文学,文学部専門教育科目,春期メディア授業,第3類,2,2022
9766,英語史,文学部専門教育科目,春期メディア授業,第3類,2,2022
12191,哲学特殊（穂刈）,文学部専門教育科目,春期メディア授業,第1類,2,2022
12202,法哲学,文学部専門教育科目,春期メディア授業,第1類,2,2022
12194,社会学特殊（玉井）,文学部専門教育科目,春期メディア授業,第1類,2,2022
12200,社会学特殊（竹ノ下）,文学部専門教育科目,春期メディア授業,第1類,2,2022
12206,哲学特殊（堤林）,文学部専門教育科目,春期メディア授業,第1類,2,2022
12226,西洋史特殊,文学部専門教育科目,春期メディア授業,第2類,2,2022
12187,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第1類,2,2022
12188,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第2類,2,2022
12189,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第3類,2,2022
9775,近代日本と福澤諭吉,経済学部専門教育科目,春期メディア授業,,2,2022
9776,ゲーム理論,経済学部専門教育科目,春期メディア授業,,2,2022
9777,マルクス経済学,経済学部専門教育科目,春期メディア授業,,2,2022
9778,日本経済論,経済学部専門教育科目,春期メディア授業,,2,2022
12178,倫理学特殊,経済学部専門教育科目,春期メディア授業,,2,2022
12180,社会学特殊（岡原）,経済学部専門教育科目,春期メディア授業,,2,2022
12179,西洋史概説,経済学部専門教育科目,春期メディア授業,,2,2022
12203,法哲学,経済学部専門教育科目,春期メディア授業,,2,2022
12204,国際法,経済学部専門教育科目,春期メディア授業,,2,2022
12195,日本政治論,経済学部専門教育科目,春期メディア授業,,2,2022
12201,社会学特殊（竹ノ下）,経済学部専門教育科目,春期メディア授業,,2,2022
12225,地域研究（ロシアの政治）,経済学部専門教育科目,春期メディア授業,,2,2022
12207,政治思想論,経済学部専門教育科目,春期メディア授業,,2,2022
9783,法哲学,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
9784,国際法,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
9779,日本政治論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
9782,社会学特殊（竹ノ下）,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
9786,政治思想論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
9789,地域研究（ロシアの政治）,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
12181,社会学特殊（岡原）,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
12190,近代日本と福澤諭吉,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
12192,ゲーム理論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
12193,マルクス経済学,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2022
9760,哲学,総合教育科目,秋期メディア授業,3分野科目/人文科学分野,2,2022
9762,政治学,総合教育科目,秋期メディア授業,3分野科目/社会科学分野,2,2022
9764,統計学,総合教育科目,秋期メディア授業,3分野科目/自然科学分野,2,2022
9769,社会学特殊（岡原）,文学部専門教育科目,秋期メディア授業,第1類,2,2022
9770,図書館・情報学,文学部専門教育科目,秋期メディア授業,第1類,2,2022
9771,イギリス文学,文学部専門教育科目,秋期メディア授業,第3類,2,2022
9773,シェイクスピア研究,文学部専門教育科目,秋期メディア授業,第3類,2,2022
11999,フランス文学,文学部専門教育科目,秋期メディア授業,第3類,2,2022
12196,社会学特殊（玉井）,文学部専門教育科目,秋期メディア授業,第1類,2,2022
12223,マス・コミュニケーション論,文学部専門教育科目,秋期メディア授業,第1類,2,2022
12208,哲学特殊（堤林）,文学部専門教育科目,秋期メディア授業,第1類,2,2022
9774,経済原論,経済学部専門教育科目,秋期メディア授業,,2,2022
12182,社会学特殊（岡原）,経済学部専門教育科目,秋期メディア授業,,2,2022
12184,図書館・情報学,経済学部専門教育科目,秋期メディア授業,,2,2022
12199,刑法,経済学部専門教育科目,秋期メディア授業,,2,2022
12205,国際法,経済学部専門教育科目,秋期メディア授業,,2,2022
12198,日本政治論,経済学部専門教育科目,秋期メディア授業,,2,2022
12224,マス・コミュニケーション論,経済学部専門教育科目,秋期メディア授業,,2,2022
12209,政治思想論,経済学部専門教育科目,秋期メディア授業,,2,2022
9781,刑法,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2022
9785,国際法,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2022
9780,日本政治論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2022
9787,政治思想論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2022
9788,マス・コミュニケーション論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2022
12183,社会学特殊（岡原）,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2022
12185,図書館・情報学,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2022
12186,経済原論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2022
9754,放送英語（リーディング）22,総合教育科目,放送授業,外国語科目/英語,1,2022
9755,放送英語（ライティング）22,総合教育科目,放送授業,外国語科目/英語,1,2022
9756,放送ドイツ語（初級前期）22,総合教育科目,放送授業,外国語科目/ドイツ語,1,2022
9757,放送ドイツ語（初級後期）22,総合教育科目,放送授業,外国語科目/ドイツ語,1,2022
9758,放送フランス語（初級前期）22,総合教育科目,放送授業,外国語科目/選択外国語,1,2022
9759,放送フランス語（初級後期）22,総合教育科目,放送授業,外国語科目/選択外国語,1,2022
