id,subject,subject_type,schooling_type,faculty_type,credit,year
14012,社会調査,文学部専門教育科目,テキスト科目,第1類,2,2023
14013,史学概論,文学部専門教育科目,テキスト科目,第2類,2,2023
14014,日本史概論,文学部専門教育科目,テキスト科目,第2類,2,2023
14015,日本史概説Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2023
14016,日本史特殊Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2023
14017,日本史特殊Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2023
14018,日本史特殊Ⅳ,文学部専門教育科目,テキスト科目,第2類,2,2023
14019,新・古文書学,文学部専門教育科目,テキスト科目,第2類,2,2023
14020,世界史概論,文学部専門教育科目,テキスト科目,第2類,2,2023
14021,東洋史概説Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2023
14022,東洋史概説Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2023
14023,東洋史特殊,文学部専門教育科目,テキスト科目,第2類,2,2023
14024,西洋史概説Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2023
14025,西洋史概説Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2023
14026,新・西洋史特殊Ⅰ,文学部専門教育科目,テキスト科目,第2類,2,2023
14027,西洋史特殊Ⅱ,文学部専門教育科目,テキスト科目,第2類,2,2023
14028,西洋史特殊Ⅲ,文学部専門教育科目,テキスト科目,第2類,2,2023
14029,新・オリエント考古学,文学部専門教育科目,テキスト科目,第2類,2,2023
14030,考古学,文学部専門教育科目,テキスト科目,第2類,2,2023
14031,地理学Ⅰ（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2023
14032,地理学Ⅱ（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2023
14033,人文地理学（Ｌ）,文学部専門教育科目,テキスト科目,第2類,2,2023
14034,日本語学,文学部専門教育科目,テキスト科目,第3類,2,2023
14035,国語学各論,文学部専門教育科目,テキスト科目,第3類,1,2023
14036,国文学,文学部専門教育科目,テキスト科目,第3類,4,2023
14037,国文学史,文学部専門教育科目,テキスト科目,第3類,3,2023
14038,近代日本文学,文学部専門教育科目,テキスト科目,第3類,3,2023
14039,国文学古典研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,1,2023
14040,国文学古典研究Ⅱ－１,文学部専門教育科目,テキスト科目,第3類,1,2023
14041,国文学古典研究Ⅱ－２,文学部専門教育科目,テキスト科目,第3類,1,2023
14042,国文学古典研究Ⅲ,文学部専門教育科目,テキスト科目,第3類,1,2023
14043,国文学古典研究Ⅳ,文学部専門教育科目,テキスト科目,第3類,1,2023
14044,国語国文学古典研究Ⅴ,文学部専門教育科目,テキスト科目,第3類,2,2023
14045,書道,文学部専門教育科目,テキスト科目,第3類,2,2023
14046,中国文学史,文学部専門教育科目,テキスト科目,第3類,2,2023
14047,漢文学Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2023
14048,漢文学Ⅱ,文学部専門教育科目,テキスト科目,第3類,1,2023
14049,漢文学Ⅲ,文学部専門教育科目,テキスト科目,第3類,1,2023
14050,現代英語学,文学部専門教育科目,テキスト科目,第3類,3,2023
14051,英語学概論,文学部専門教育科目,テキスト科目,第3類,3,2023
14052,英語音声学,文学部専門教育科目,テキスト科目,第3類,2,2023
14053,英語史,文学部専門教育科目,テキスト科目,第3類,2,2023
14054,ACADEMIC WRITING Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2023
14055,ACADEMIC WRITING Ⅱ,文学部専門教育科目,テキスト科目,第3類,4,2023
14056,現代英文学,文学部専門教育科目,テキスト科目,第3類,2,2023
14057,英文学特殊,文学部専門教育科目,テキスト科目,第3類,2,2023
14058,中世英文学史,文学部専門教育科目,テキスト科目,第3類,2,2023
14059,近世英文学史,文学部専門教育科目,テキスト科目,第3類,2,2023
14060,イギリス文学研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2023
14061,イギリス文学研究Ⅱ,文学部専門教育科目,テキスト科目,第3類,2,2023
14062,イギリス文学研究Ⅲ,文学部専門教育科目,テキスト科目,第3類,2,2023
14063,アメリカ文学,文学部専門教育科目,テキスト科目,第3類,2,2023
14064,アメリカ文学研究Ⅰ,文学部専門教育科目,テキスト科目,第3類,2,2023
14065,アメリカ文学研究Ⅱ,文学部専門教育科目,テキスト科目,第3類,2,2023
14066,シェイクスピア研究,文学部専門教育科目,テキスト科目,第3類,2,2023
14067,近代ドイツ小説,文学部専門教育科目,テキスト科目,第3類,2,2023
14068,日米比較文化論（総論）,文学部専門教育科目,テキスト科目,第3類,2,2023
14069,近代ドイツ演劇,文学部専門教育科目,テキスト科目,第3類,2,2023
14070,フランス文学概説,文学部専門教育科目,テキスト科目,第3類,3,2023
14071,フランス文学史Ⅰ,文学部専門教育科目,テキスト科目,第3類,4,2023
14072,フランス文学史Ⅱ,文学部専門教育科目,テキスト科目,第3類,4,2023
14073,ロシア文学,文学部専門教育科目,テキスト科目,第3類,2,2023
14074,新・ラテン文学,文学部専門教育科目,テキスト科目,第3類,2,2023
14085,経済政策学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14089,国際貿易論,経済学部専門教育科目,テキスト科目,,4,2023
14095,経営学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2023
14081,経済史,経済学部専門教育科目,テキスト科目,,4,2023
14090,社会保障論（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2023
14075,経済原論（ミクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
15329,憲法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14082,日本経済史,経済学部専門教育科目,テキスト科目,,2,2023
14086,財政論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14091,地理学Ⅰ（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14094,都市社会学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14096,経営分析論,経済学部専門教育科目,テキスト科目,,2,2023
14097,経営数学,経済学部専門教育科目,テキスト科目,,2,2023
14105,民法,経済学部専門教育科目,テキスト科目,,4,2023
14087,金融論（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14092,地理学Ⅱ（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14076,経済原論（マクロ経済学）（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14098,商業学,経済学部専門教育科目,テキスト科目,,2,2023
14106,労働法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14083,世界経済史,経済学部専門教育科目,テキスト科目,,4,2023
14088,社会政策（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14093,人文地理学（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14077,国民所得論,経済学部専門教育科目,テキスト科目,,2,2023
14099,保険学,経済学部専門教育科目,テキスト科目,,3,2023
14078,計量経済学,経済学部専門教育科目,テキスト科目,,2,2023
14107,経済法（Ｅ）,経済学部専門教育科目,テキスト科目,,2,2023
14100,会計学（Ｅ）,経済学部専門教育科目,テキスト科目,,3,2023
14084,社会思想史,経済学部専門教育科目,テキスト科目,,4,2023
14079,情報とインセンティブの経済学,経済学部専門教育科目,テキスト科目,,4,2023
14101,簿記論,経済学部専門教育科目,テキスト科目,,2,2023
14108,会社法（Ｅ）,経済学部専門教育科目,テキスト科目,,4,2023
14080,マクロ経済学中級,経済学部専門教育科目,テキスト科目,,4,2023
14102,会計監査,経済学部専門教育科目,テキスト科目,,2,2023
14109,新・法学概論（E),経済学部専門教育科目,テキスト科目,,2,2023
14103,新・原価計算,経済学部専門教育科目,テキスト科目,,2,2023
15332,憲法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14111,民法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2023
14112,刑法総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2023
14113,法哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14114,西洋法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14115,日本法制史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14116,国際法Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14117,国際法Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14118,行政法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14119,物権法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2023
14120,債権総論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2023
14121,債権各論,法学部専門教育科目,テキスト科目,甲類・乙類,3,2023
14122,親族法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2023
14123,新新・相続法,法学部専門教育科目,テキスト科目,甲類・乙類,1,2023
14124,会社法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14125,商法総則・商行為法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14126,保険法・海商法,法学部専門教育科目,テキスト科目,甲類・乙類,3,2023
14127,手形法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14128,刑事政策学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14129,刑法各論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14130,民事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14131,破産法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14132,刑事訴訟法,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14133,国際私法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14134,労働法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14135,経済法（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14136,英米法,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14137,政治学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,6,2023
14138,政治哲学,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14139,日本政治史,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14140,ヨーロッパ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,1,2023
14141,新・アメリカ政治史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14142,ロシアの政治,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14143,現代中国論,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14144,日本外交史Ⅰ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14145,日本外交史Ⅱ,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14146,西洋外交史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14147,政治思想史,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14148,ヨーロッパ中世政治思想,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14149,コミュニケーション論,法学部専門教育科目,テキスト科目,甲類・乙類,4,2023
14150,都市社会学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14151,社会保障論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2023
14152,経済原論（ミクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14153,経済原論（マクロ経済学）（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14154,財政論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14155,金融論（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14156,経済政策学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14157,社会政策（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14158,経営学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2023
14159,会計学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,3,2023
14160,人文地理学（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14161,地理学Ⅰ（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14162,地理学Ⅱ（Ｊ）,法学部専門教育科目,テキスト科目,甲類・乙類,2,2023
14163,新・教育基礎論,教職科目,テキスト科目,教職,2,2023
15344,現代教師論,教職科目,テキスト科目,教職,2,2023
14164,青年の心理,教職科目,テキスト科目,教職,1,2023
14165,学校カリキュラム論,教職科目,テキスト科目,教職,2,2023
14166,国語科教育法,教職科目,テキスト科目,教職,3,2023
14167,国語科教育法Ⅰ,教職科目,テキスト科目,教職,2,2023
14168,国語科教育法特殊Ⅰ,教職科目,テキスト科目,教職,2,2023
14169,社会科・地理歴史科教育法,教職科目,テキスト科目,教職,3,2023
14170,社会科・地理歴史科教育法Ⅰ,教職科目,テキスト科目,教職,2,2023
14171,社会科・地理歴史科教育法特論Ⅱ,教職科目,テキスト科目,教職,2,2023
14172,社会科・公民科教育法,教職科目,テキスト科目,教職,3,2023
14173,社会科・公民科教育法Ⅰ,教職科目,テキスト科目,教職,2,2023
14174,社会科・公民科教育法特論Ⅱ,教職科目,テキスト科目,教職,2,2023
14175,英語科教育法,教職科目,テキスト科目,教職,3,2023
14176,英語科教育法Ⅰ,教職科目,テキスト科目,教職,2,2023
14177,英語科教育法特殊Ⅰ,教職科目,テキスト科目,教職,2,2023
14178,道徳教育論,教職科目,テキスト科目,教職,2,2023
14179,特別活動論,教職科目,テキスト科目,教職,2,2023
14180,特別支援教育論,教職科目,テキスト科目,教職,2,2023
14181,生活指導論,教職科目,テキスト科目,教職,2,2023
14182,生徒指導論（進路指導を含む）,教職科目,テキスト科目,教職,2,2023
14183,教育臨床論,教職科目,テキスト科目,教職,2,2023
14184,新・教育相談論,教職科目,テキスト科目,教職,2,2023
14185,総合的な探究・学習論,教職科目,テキスト科目,教職,1,2023
13901,政治学,総合教育科目,春期メディア授業,3分野科目/社会科学分野,2,2023
13902,統計学,総合教育科目,春期メディア授業,3分野科目/自然科学分野,2,2023
13903,メディア英語（リーディング）,総合教育科目,春期メディア授業,外国語科目/英語,1,2023
13905,メディア英語（ライティング）,総合教育科目,春期メディア授業,外国語科目/英語,1,2023
13907,メディアドイツ語（初級前期）,総合教育科目,春期メディア授業,外国語科目/ドイツ語,1,2023
13909,メディアドイツ語（初級後期）,総合教育科目,春期メディア授業,外国語科目/ドイツ語,1,2023
13911,メディアフランス語（初級前期）,総合教育科目,春期メディア授業,外国語科目/フランス語,1,2023
13913,メディアフランス語（初級後期）,総合教育科目,春期メディア授業,外国語科目/フランス語,1,2023
13915,倫理学特殊,文学部専門教育科目,春期メディア授業,第1類,2,2023
13916,社会学特殊（岡原）,文学部専門教育科目,春期メディア授業,第1類,2,2023
13917,中国文学,文学部専門教育科目,春期メディア授業,第3類,2,2023
13918,英語史,文学部専門教育科目,春期メディア授業,第3類,2,2023
15415,哲学特殊（穂刈）,文学部専門教育科目,春期メディア授業,第1類,2,2023
15417,法哲学,文学部専門教育科目,春期メディア授業,第1類,2,2023
15419,社会学特殊（玉井）,文学部専門教育科目,春期メディア授業,第1類,2,2023
15421,社会学特殊（竹ノ下）,文学部専門教育科目,春期メディア授業,第1類,2,2023
15423,哲学特殊（堤林）,文学部専門教育科目,春期メディア授業,第1類,2,2023
15427,マス・コミュニケーション論,文学部専門教育科目,春期メディア授業,第1類,2,2023
15429,東洋史特殊,文学部専門教育科目,春期メディア授業,第2類,2,2023
15431,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第1類,2,2023
15432,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第2類,2,2023
15433,近代日本と福澤諭吉,文学部専門教育科目,春期メディア授業,第3類,2,2023
13922,近代日本と福澤諭吉,経済学部専門教育科目,春期メディア授業,,2,2023
13925,ゲーム理論,経済学部専門教育科目,春期メディア授業,,2,2023
13926,マルクス経済学,経済学部専門教育科目,春期メディア授業,,2,2023
13923,日本経済論,経済学部専門教育科目,春期メディア授業,,2,2023
15434,倫理学特殊,経済学部専門教育科目,春期メディア授業,,2,2023
15435,社会学特殊（岡原）,経済学部専門教育科目,春期メディア授業,,2,2023
15418,法哲学,経済学部専門教育科目,春期メディア授業,,2,2023
15422,社会学特殊（竹ノ下）,経済学部専門教育科目,春期メディア授業,,2,2023
15424,政治思想論,経済学部専門教育科目,春期メディア授業,,2,2023
13930,法哲学,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
13931,国際法,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
13928,日本政治論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
13927,社会学特殊（竹ノ下）,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
13934,政治思想論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
13932,マス・コミュニケーション論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
13936,地域研究（現代中東論）,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
15430,近代日本と福澤諭吉,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
15416,ゲーム理論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
15438,日本経済論,法学部専門教育科目,春期メディア授業,甲類・乙類,2,2023
13900,哲学,総合教育科目,秋期メディア授業,3分野科目/人文科学分野,2,2023
15409,政治学,総合教育科目,秋期メディア授業,3分野科目/社会科学分野,2,2023
15410,統計学,総合教育科目,秋期メディア授業,3分野科目/自然科学分野,2,2023
13904,メディア英語（リーディング）,総合教育科目,秋期メディア授業,外国語科目/英語,1,2023
13906,メディア英語（ライティング）,総合教育科目,秋期メディア授業,外国語科目/英語,1,2023
13908,メディアドイツ語（初級前期）,総合教育科目,秋期メディア授業,外国語科目/ドイツ語,1,2023
13937,メディアドイツ語（初級後期）,総合教育科目,秋期メディア授業,外国語科目/ドイツ語,1,2023
13912,メディアフランス語（初級前期）,総合教育科目,秋期メディア授業,外国語科目/フランス語,1,2023
13914,メディアフランス語（初級後期）,総合教育科目,秋期メディア授業,外国語科目/フランス語,1,2023
15411,社会学特殊（岡原）,文学部専門教育科目,秋期メディア授業,第1類,2,2023
13921,西洋史概説,文学部専門教育科目,秋期メディア授業,第2類,2,2023
13919,シェイクスピア研究,文学部専門教育科目,秋期メディア授業,第3類,2,2023
13920,フランス文学,文学部専門教育科目,秋期メディア授業,第3類,2,2023
15420,社会学特殊（玉井）,文学部専門教育科目,秋期メディア授業,第1類,2,2023
15426,哲学特殊（堤林）,文学部専門教育科目,秋期メディア授業,第1類,2,2023
15428,西洋史特殊,文学部専門教育科目,秋期メディア授業,第2類,2,2023
13924,経済原論,経済学部専門教育科目,秋期メディア授業,,2,2023
15436,社会学特殊（岡原）,経済学部専門教育科目,秋期メディア授業,,2,2023
15425,政治思想論,経済学部専門教育科目,秋期メディア授業,,2,2023
13929,刑法,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2023
15412,国際法,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2023
13935,民事訴訟法,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2023
15413,日本政治論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2023
15414,政治思想論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2023
13933,地域研究（ロシアの政治）,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2023
15437,西洋史概説,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2023
15439,経済原論,法学部専門教育科目,秋期メディア授業,甲類・乙類,2,2023
